raiz	ruta_relativa	nombre	bytes	mtime	sha256	en_manifiesto	id_manifiesto
data_raw	enif_2015_modelo_datos.pdf	enif_2015_modelo_datos.pdf	981987	2026-08-05T18:23:11.195226	ad534b036e7365324d92274d066eafbe179d49671fca9d3c3c2bbe05ccd8ac2b	sí	enif_2015_enif_2015_modelo_datos
data_raw	enif_2018_bd_dbf.zip	enif_2018_bd_dbf.zip	1243434	2026-08-05T18:23:15.739226	7addedd5ab0f62ecca59aa3de5e92b622de530cdeae323df41d53902aedb9511	sí	enif_2018_enif_2018_bd_dbf
data_raw	enif_2018_cuestionario.pdf	enif_2018_cuestionario.pdf	1688866	2026-07-30T19:45:31.402034	cda9a0283a39514e404c53aacb1d0200b68b38f29d8e06b4cd2386a4b8b558e9	sí	enif2018_cuestionario_pdf
data_raw	enif_2018_fd.xlsx	enif_2018_fd.xlsx	246905	2026-07-30T19:45:29.118034	dd8d5c92a7a031505d95da3ee6f00b670f90d5fd5cbd94c744393ffe81b4f6d7	sí	enif2018_fd_xlsx
data_raw	enif_2021_bd_csv.zip	enif_2021_bd_csv.zip	1981657	2026-08-05T18:23:18.115226	769c3828ce11338379bdeb8f54b1a5b0f98d3e7b6a8cd4941815ca6d6e905e39	sí	enif_2021_enif_2021_bd_csv
data_raw	enif_2021_cuestionario.pdf	enif_2021_cuestionario.pdf	1214633	2026-07-30T19:45:33.338034	2fe495a58f2eae73aa3f583d2859de3aa062c4d925453cb6522939c1fea81e16	sí	enif2021_cuestionario_pdf
data_raw	enif_2021_fd_pdf.zip	enif_2021_fd_pdf.zip	1229311	2026-07-30T19:45:32.406034	6f4e3aab705ddb6910607be15aa711eca56ef5060dcc60bc941d201ef3079457	sí	enif2021_fd_zip
data_raw	enif_2021_modelo_er_pdf.zip	enif_2021_modelo_er_pdf.zip	153624	2026-08-05T18:23:18.619226	3d63ecabb38448b8fb34af637a498119eb43e0ef66429be9c38d36ccc012ef52	sí	enif_2021_enif_2021_modelo_er_pdf
data_raw	enif_2024_bd_csv.zip	enif_2024_bd_csv.zip	3131148	2026-08-05T18:23:22.267226	00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	sí	enif_2024_enif_2024_bd_csv
data_raw	enif_2024_cuestionario.pdf	enif_2024_cuestionario.pdf	1228366	2026-07-30T19:45:34.598033	32e37cc13da38691dee20fbffcef3637aeb87b8dac194e64f83bebed8b57ef8b	sí	enif2024_cuestionario_pdf
data_raw	enif_2024_fd.xlsx	enif_2024_fd.xlsx	122271	2026-07-30T19:45:33.882034	17e2ad86ce9e4fd5783ee54e9b51ee436b934e002d5736b82094070c74a25db2	sí	enif2024_fd_xlsx
data_raw	enif_2024_modelo_logico_pdf.zip	enif_2024_modelo_logico_pdf.zip	124392	2026-08-05T18:23:22.831226	0556d09b8e3b8ca515f5f9d6183f7c708a87b611b49260663536fa0d7de3b468	sí	enif_2024_enif_2024_modelo_logico_pdf
data_raw	enigh2012_nc_csv.zip	enigh2012_nc_csv.zip	25396190	2026-07-30T04:17:45.037076	2ed45acfb402cbcf21ecc3197555d343a484e6ffcf59be2a0d54878d1dda5e44	sí	enigh2012_nc_csv
data_raw	enigh2014_nc_csv.zip	enigh2014_nc_csv.zip	39555490	2026-07-30T04:18:14.361073	fffec78d722e010229af7cc241592653163766f4216cb73a27c4fd87a11ada7e	sí	enigh2014_nc_csv
data_raw	enigh2016_nc_csv.zip	enigh2016_nc_csv.zip	40991826	2026-07-30T04:18:40.941070	95e30780dfff83305fd1293945a0a5ed04c4e4daed4b0d45b66343db09e8eca1	sí	enigh2016_nc_csv
data_raw	enigh2018_nc_csv.zip	enigh2018_nc_csv.zip	43339807	2026-07-30T04:19:14.873065	5026cd951c109ac01c466aa22066beb7c6cbdcf7ecfc213967bd961d1243d636	sí	enigh2018_nc_csv
data_raw	enigh2020_nc_csv.zip	enigh2020_nc_csv.zip	93711908	2026-07-30T04:20:43.797054	47417cac13da7dce3a710d86c5767564101086a51666ec674acf27740e0701d4	sí	enigh2020_nc_csv
data_raw	enigh2022_nc_csv.zip	enigh2022_nc_csv.zip	90030937	2026-07-30T04:21:52.433045	3b2b0bc9c95323b470608113d2902ff3a832764367135f136270b4ce092c9e06	sí	enigh2022_nc_csv
data_raw	enoe_n_trim3_2020-trim4_2022.zip	enoe_n_trim3_2020-trim4_2022.zip	167598763	2026-07-30T20:12:53.669826	2a25ab364e282cf1caff5a45b29ba104a26a38d7fda88fe1720b89ae299f7ed1	sí	enoen_trim3_2020_trim4_2022_documentacion_zip
data_raw	enut2002_bd_dbf.zip	enut2002_bd_dbf.zip	2667594	2026-07-30T21:27:48.547449	61c2de5a9296758a30a2066a21fe58f361a854a38a82f4370d6065cac46c1fad	sí	enut2002_bd_dbf
data_raw	enut2002_fd.pdf	enut2002_fd.pdf	239525	2026-07-30T21:27:49.027449	b2073ec7cdba45b297130d021ec0465750b5ea94df6599f09971332d7a3491d6	sí	enut2002_fd_pdf
data_raw	enut2009_bd_dbf.zip	enut2009_bd_dbf.zip	5249774	2026-07-30T21:27:52.299448	ae1bbbaf12ec4eb6eb314099101257fe5d778ff65adb223219369bc9378aaafa	sí	enut2009_bd_dbf
data_raw	enut2009_diccionario_variables.html	enut2009_diccionario_variables.html	32841	2026-07-30T21:28:29.115445	ccd1eb3e762d8b4c9075450da9ec2c8bb97496ab2794476c4a124b284591b6a8	sí	enut2009_diccionario_variables_html
data_raw	enut2009_fd.pdf	enut2009_fd.pdf	187410	2026-07-30T21:27:52.855448	7f51369ae14244f7ceae91a22a697b63e48abc23b55a761afd272998dcb43376	sí	enut2009_fd_pdf
data_raw	enut2014_bd_dbf.zip	enut2014_bd_dbf.zip	5624461	2026-07-30T21:27:57.831448	96edba74fa5a1ec2cdfd64e7fc973bb9b16b0948a39cefef0e4d8314f8c4f2e3	sí	enut2014_bd_dbf
data_raw	enut2014_diccionario_variables.html	enut2014_diccionario_variables.html	50445	2026-07-30T21:28:29.543445	db9c9f75b47a2842fd1d5f0a4d7b950ccd1036f1456eb8511d55e0f223163cda	sí	enut2014_diccionario_variables_html
data_raw	enut2014_fd.xls	enut2014_fd.xls	334336	2026-07-30T21:27:58.375448	032c504c100241d592af8b3b3cc7e219f8aba9a2c81aabdfe395cc20025b3add	sí	enut2014_fd_xls
data_raw	enut2019_bd_csv.zip	enut2019_bd_csv.zip	11086174	2026-07-30T21:28:06.311447	d3da76a02cdd36229ab8d744a951b18b545e261959d9b8f1ca1161591bd5856d	sí	enut2019_bd_csv
data_raw	enut2019_der.zip	enut2019_der.zip	83679	2026-07-30T21:28:07.171447	4cf74d141629ac78f2023f49cbcd6bff5fc5c8d778a1c4a346ba2cf7f0a5674d	sí	enut2019_der_zip
data_raw	enut2019_diccionario_variables.html	enut2019_diccionario_variables.html	46879	2026-07-30T21:28:29.975445	3c47a1341092fdd16e1d7621fc69e744dfdd753247c3e5b24561c05e4905758a	sí	enut2019_diccionario_variables_html
data_raw	enut2019_fd.xlsx	enut2019_fd.xlsx	116279	2026-07-30T21:28:06.763447	8577edc8e1f2b0011fc1f668c019d175cf489179daaa6dbd03be02ad1dbaa6fa	sí	enut2019_fd_xlsx
data_raw	enut2024_bd_csv.zip	enut2024_bd_csv.zip	17934681	2026-07-30T21:28:19.531446	25f35626464053441b367b24001d255dbca408b5f576e614e0e09ac58691c4ba	sí	enut2024_bd_csv
data_raw	enut2024_der.zip	enut2024_der.zip	227361	2026-07-30T21:28:20.527446	b91284dc32246423603a688ab8015a5d5336220d3fb0b26fa8e56a43fbeff247	sí	enut2024_der_zip
data_raw	enut2024_diccionario_variables.html	enut2024_diccionario_variables.html	40533	2026-07-30T21:28:30.407444	f9a2e32bc7673946b521e0bdde4b6786318a3dfbaba046d658e26e745e28b422	sí	enut2024_diccionario_variables_html
data_raw	enut2024_fd.xlsx	enut2024_fd.xlsx	162690	2026-07-30T21:28:20.027446	4a7dddf1bc0612f5e72694b146848804edc47d8f00c86e7d34d1cfb8f5ec3f58	sí	enut2024_fd_xlsx
data_raw	envipe2018_csv.zip	envipe2018_csv.zip	24337809	2026-07-30T04:15:28.041093	aa279993bfeaaa0bf0d821e964887140ef444f6e695e4e1767f6512e4d2c4723	sí	envipe2018_csv
data_raw	envipe2019_csv.zip	envipe2019_csv.zip	19146940	2026-07-30T04:15:40.257092	24bb83987f2ba57912a3f55c8ff3bb48e5f39f2292cd167997312c1fd77207f3	sí	envipe2019_csv
data_raw	envipe2020_csv.zip	envipe2020_csv.zip	20253728	2026-07-30T04:15:53.065090	26f468da631bfdb94994a9e5051fa973468608f0da56612b6897df16a2797b9d	sí	envipe2020_csv
data_raw	envipe2021_csv.zip	envipe2021_csv.zip	22334244	2026-07-30T04:16:02.841089	88153c67ff3666be511dab3f3b483226a0af9f0e8683bd8dbfba8d616ddbfdd1	sí	envipe2021_csv
data_raw	envipe2022_csv.zip	envipe2022_csv.zip	18858955	2026-07-30T04:16:14.937087	3a6e0f3a05dd4120efe8072de519402a39f4ed1690593433a68bb2ee137e77bb	sí	envipe2022_csv
data_raw	envipe2023_csv.zip	envipe2023_csv.zip	17728995	2026-07-30T04:16:26.041086	0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404	sí	envipe2023_csv
data_raw	envipe2024_csv.zip	envipe2024_csv.zip	17837779	2026-07-30T04:16:39.061085	90776b2fab6e3666dad1cb5f5f3eb7d6a7699dbfefd4f8f04f07fb01e61a6fb2	sí	envipe2024_csv
data_raw	envipe2025_csv.zip	envipe2025_csv.zip	17600019	2026-07-30T04:16:53.657083	8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	sí	envipe2025_csv
data_raw	fd_enadid23.xlsx	fd_enadid23.xlsx	2085302	2026-08-03T13:35:57.850841	d56582b7ace04e2c13a1b9ea22aeea458d7b9cc02a21241e5fda29fe12b4f34c	sí	enadid2023_fd_xlsx
data_raw	fd_enif2012.xlsx	fd_enif2012.xlsx	148265	2026-08-05T18:23:06.491226	f03d8e7c82f511e7a3045fd698843782fc6069b6dea3c8d596662e517478e900	sí	enif_2012_fd_enif2012
data_raw	fd_envipe2018.pdf	fd_envipe2018.pdf	1901994	2026-07-30T19:45:36.906033	30f78e99e5459cf4e6a0425801c7814990b7957dfc52e990a72920219a6a1665	sí	envipe2018_fd_pdf
data_raw	fd_envipe2019.pdf	fd_envipe2019.pdf	1918379	2026-07-30T19:45:40.746033	47d58f6c38b705121e76895254a861448c728b8b25fff9c0ca1aca4ca34113d7	sí	envipe2019_fd_pdf
data_raw	fd_envipe2020.pdf	fd_envipe2020.pdf	1969912	2026-07-30T19:45:43.506032	94bcf0b012b9cd3eb5387b2d5605b809269579b5e04c492ccea025e0cbbb0a64	sí	envipe2020_fd_pdf
data_raw	fd_envipe2021.pdf	fd_envipe2021.pdf	1758289	2026-07-30T19:45:47.202032	d85775241d6f427d6dd6643bce973ed0bdbfca4e0b0d6a9b02265e8327179945	sí	envipe2021_fd_pdf
data_raw	fd_envipe2022.pdf	fd_envipe2022.pdf	2910338	2026-07-30T19:45:51.498031	8082959fa01777467f5ff239af67ef24e3539f9c82b6f4919b437c4c78f0b651	sí	envipe2022_fd_pdf
data_raw	fd_envipe2023.pdf	fd_envipe2023.pdf	2980669	2026-07-30T19:45:58.254031	743c260e89a6c5d6f2fcc6eac0f1884c40bc6b437164b34e13ba6fe1caf1be63	sí	envipe2023_fd_pdf
data_raw	fd_envipe2024.pdf	fd_envipe2024.pdf	3087144	2026-07-30T19:46:02.262030	f8d72038595746ceac21e5096462b277e757d7501bd3a1b61ac86bf9fc0d57d5	sí	envipe2024_fd_pdf
data_raw	fd_envipe2025.pdf	fd_envipe2025.pdf	2284580	2026-07-30T19:46:07.958029	83fe02467b661d64e8638d882b242b0e534b8383e683a3fcbeadd66ead777fad	sí	envipe2025_fd_pdf
data_raw	fd_iter_cpv2020.pdf	fd_iter_cpv2020.pdf	921352	2026-08-03T13:35:38.518841	1b7ea20fb8f00b9ed248da725a43bda0c7bab6c96d4fe77d6ddf51b1876525eb	sí	cpv2020_fd_iter_pdf
data_raw	hogar_enadid23.pdf	hogar_enadid23.pdf	997178	2026-07-31T15:53:54.660539	8b046a68dc19e292522557e05d81952e8fb04c2d3a1375c93fa7192e857e3270	sí	enadid2023_hogar_cuestionario_pdf
data_raw	lapop_abmex2023_cuestionario.pdf	lapop_abmex2023_cuestionario.pdf	627114	2026-08-03T11:37:49.567010	0cf179c783d74f779eb7b0f0d880a59d6bfbd0c4ae53e394563f7a26c954b2d2	sí	lapop_abmex2023_cuestionario_mexico
data_raw	latinobarometro2024_bd_stata.zip	latinobarometro2024_bd_stata.zip	6691592	2026-08-05T17:47:01.059284	469a94c55395b36c4d1f013851a7e79d0619620640a64653eca79afce21f5e97	sí	latinobarometro2024_bd_stata
data_raw	latinobarometro2024_cuestionario_esp.pdf	latinobarometro2024_cuestionario_esp.pdf	430128	2026-08-03T11:37:49.567010	f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b	sí	latinobarometro2024_cuestionario_esp
data_raw	latinobarometro2024_fichas_tecnicas.pdf	latinobarometro2024_fichas_tecnicas.pdf	16325	2026-08-03T11:37:49.567010	e5dc667acbb2ba3d8518462ba669bcfaa66e01d6acc13e46239c5af7d20bfbca	sí	latinobarometro2024_fichas_tecnicas
data_raw	modelo_enif2012.pdf	modelo_enif2012.pdf	17754	2026-08-05T18:23:06.831226	77a9b05ed53f243d9c301a902dcd9b10e1588498964c352c35e8e9d261b0264e	sí	enif_2012_modelo_enif2012
data_raw	mujer_enadid23.pdf	mujer_enadid23.pdf	943319	2026-07-31T15:53:55.440539	005a9e83fff28a570a283429bcbb03f60a0b1aed7264631af237c5d9fa7226a2	sí	enadid2023_mujer_modulo_cuestionario_pdf
data_raw	encig2017/encig17_base_datos_dbf.zip	encig17_base_datos_dbf.zip	40715724	2026-08-05T18:31:19.115218	801efc4c46d8a6e594215f4c0567ac5012b905a95c5f9c2639d53e6c566f4aee	sí	encig_2017_encig17_base_datos_dbf
data_raw	encig2015/encig15_base_datos_dbf.zip	encig15_base_datos_dbf.zip	15529099	2026-08-05T18:30:48.483219	3f588cb196663ebae9feb174fee870f0e2117aaad4936f34d714e1bf148baba4	sí	encig_2015_encig15_base_datos_dbf
data_raw	mociba2025/mociba2025_bd_RData.zip	mociba2025_bd_RData.zip	1339899	2026-08-05T19:20:50.611152	3b37b59014d8e3e5e4340b3779eaf9617c288d507d70130491cce0e1f7398d42	sí	mociba_2025_mociba2025_bd_rdata
data_raw	mociba2025/mociba2025_bd_csv.zip	mociba2025_bd_csv.zip	1541603	2026-08-05T19:20:51.387152	bc700919a67ae2ced10abdda770cc2262414a8a70d4f510f3c2cd0a67ef3a39d	sí	mociba_2025_mociba2025_bd_csv
data_raw	mociba2025/mociba2025_bd_dbf.zip	mociba2025_bd_dbf.zip	2268896	2026-08-05T19:20:53.151152	a5e91efa27b898062f7bf09e91003295a4d68d9affe3f250d0387c7200e8a6fe	sí	mociba_2025_mociba2025_bd_dbf
data_raw	mociba2025/mociba2025_bd_dta.zip	mociba2025_bd_dta.zip	1295707	2026-08-05T19:20:54.015152	dd7e83e949b609ebb5fa9664908122c73015fff00d0d29b7e45bbcecebb4cfc6	sí	mociba_2025_mociba2025_bd_dta
data_raw	mociba2025/mociba2025_bd_sav.zip	mociba2025_bd_sav.zip	2116403	2026-08-05T19:20:55.307152	a5a7897f02593e609bc7735c0c18d791deae32860996c8628075cd6b3695e9fb	sí	mociba_2025_mociba2025_bd_sav
data_raw	mociba2025/mociba2025_fd.xlsx	mociba2025_fd.xlsx	143098	2026-08-05T19:20:49.891152	6807df722b6c464676f3493407bc01758020deae88f6559bceee821c3d3222e0	sí	mociba_2025_mociba2025_fd
data_raw	R7.3_PUB_Bienestar/padron_unico_bienestar.csv	padron_unico_bienestar.csv	114046	2026-08-05T18:23:05.479226	89e46568abd3b17d110ae5b772fb80b5fde47669ce2e12020e8e877f270883bd	sí	r7_3_pub_beneficiarios_bienestar_csv
data_raw	eder2011/eder2011_bases_dbf.zip	eder2011_bases_dbf.zip	10394938	2026-08-05T18:19:20.347232	c6f9f0a55c48bada7455d21fe70c415d7593bfd1517d7f508105df44db1fe82f	sí	eder_2011_eder2011_bases_dbf
data_raw	eder2011/eder2011_descripcion_de_archivos.xls	eder2011_descripcion_de_archivos.xls	174080	2026-08-05T18:19:11.307232	f4387aaf94ae00c2a76b7cc216c132e8e1ac6afb5ce102a2e1b8740268d3a9c3	sí	eder_2011_eder2011_descripcion_de_archivos
data_raw	enasic2022/889463927082.pdf	889463927082.pdf	1390271	2026-08-05T18:21:44.399229	2f51b5aaddf37c1c537141e46185ee3cec11b0aefc896d1fde3505aacabc41e9	sí	enasic_2022_889463927082
data_raw	enasic2022/enasic_2022_bd_csv.zip	enasic_2022_bd_csv.zip	2289078	2026-08-04T21:25:58.478946	8a5e8c5ed2dcda6e25dfe2dd630c0ac7273e0736e7b99662a15a4ef68c3ab36e	sí	enasic2022_bd_csv_zip
data_raw	enasic2022/enasic_2022_fd.xlsx	enasic_2022_fd.xlsx	266488	2026-08-04T21:25:59.102946	33c692e05bd7dbafb801a1594a819c7be0e7cf5c25822c66ea458dc9fe9c1370	sí	enasic2022_fd_xlsx
data_raw	R1_1_AGROASEMEX/PAA_componente_apoyo.csv	PAA_componente_apoyo.csv	210586	2026-08-05T18:30:33.239216	b9ff8a730ba7cefe818f34feae2e95eee9bb00944c0cb1d7a791dfdd19c27ec1	sí	conf17_r1_1_paa_componente_apoyo
data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_agricola.csv	PAA_componente_subsidio_ramo_agricola.csv	1553774	2026-08-05T18:30:33.243216	16aa1c8129eebeb6658d9ea6e5df94554a43e2f788213e1000dcbd9c6a1e88a7	sí	conf17_r1_1_paa_componente_subsidio_agricola
data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	PAA_componente_subsidio_ramo_ganadero.csv	1153815	2026-08-05T18:30:33.243216	ccba2019639ea15b9f7cdc47acdfca8cae38dd0737c7a6b21acc496ebf0ccb4f	sí	conf17_r1_1_paa_componente_subsidio_ganadero
data_raw	R1_1_AGROASEMEX/padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	47848	2026-08-05T18:30:33.239216	d2cf2d33decdad3271476e6a840b561fc00b3227729a30f67f896ff5d542bf34	sí	conf17_r1_1_padron_fondos_agroasemex
data_raw	envipe2015/bd_envipe2015_dbf.zip	bd_envipe2015_dbf.zip	15422694	2026-08-05T19:08:21.555169	6c2fcb165a179b0ca5e7d956a3673b375d26309be5a4748eabc31545add66a8d	sí	envipe_2015_bd_envipe2015_dbf
data_raw	envipe2015/fd_envipe2015.pdf	fd_envipe2015.pdf	1852255	2026-08-05T19:08:13.815169	1042ab57b015e6de72d92184f44cfa4b1cca2ad54ceb6d60573e6800fc1c858b	sí	envipe_2015_fd_envipe2015
data_raw	edr2024/defunciones_base_datos_2024_dbf.zip	defunciones_base_datos_2024_dbf.zip	28238311	2026-08-04T21:38:36.810929	a8acb8f0f5aab9d06bf50e55db0f1c2de3e3c32597e0f0aa7c62d0530c17ee3b	sí	edr2024_bd_dbf_zip
data_raw	mociba2024/mociba2024_bd_RData.zip	mociba2024_bd_RData.zip	1341731	2026-08-05T19:20:44.639153	3b09ea6eb52466f9ebbdb3109de8cd19ee88f2383fdbf3300f39ceba889bc0f6	sí	mociba_2024_mociba2024_bd_rdata
data_raw	mociba2024/mociba2024_bd_csv.zip	mociba2024_bd_csv.zip	1500882	2026-08-04T18:46:29.135175	105e2e266134be538d33b5685e24bd41247eec5156f27b11ada7a3bb50f0a7ab	sí	mociba2024_bd_csv_zip
data_raw	mociba2024/mociba2024_bd_dbf.zip	mociba2024_bd_dbf.zip	2245140	2026-08-05T19:20:45.591152	023a0e1ac28266cc896266e868c78e770c14ff4fc7cf5af2ed57705ea8ccebb6	sí	mociba_2024_mociba2024_bd_dbf
data_raw	mociba2024/mociba2024_bd_dta.zip	mociba2024_bd_dta.zip	1271152	2026-08-05T19:20:48.263152	1228f9f4188284ce4d1420309b57802cbad640046977d3ce945337a5d0b39fb7	sí	mociba_2024_mociba2024_bd_dta
data_raw	mociba2024/mociba2024_bd_sav.zip	mociba2024_bd_sav.zip	2056547	2026-08-05T19:20:49.359152	f72d09139646a50fea0cd0647bc5b2f5ab2ffe43b0cd4b4a0a6aa9195731551c	sí	mociba_2024_mociba2024_bd_sav
data_raw	mociba2024/mociba2024_fd.xlsx	mociba2024_fd.xlsx	139012	2026-08-04T20:47:34.146999	9d6fb1979576f30b5aee0f61f11ab7afefd56d5b77c596df95cf11103b35d080	sí	mociba2024_fd_xlsx
data_raw	endutih2024/endutih2024_bd_dbf.zip	endutih2024_bd_dbf.zip	8823853	2026-08-04T18:46:28.327175	ef723ed125c81c4a9036b74fab67f520de007a2d52c5e0b03d4ebec509e1ae87	sí	endutih2024_bd_dbf_zip
data_raw	endutih2024/fd_endutih2024.xlsx	fd_endutih2024.xlsx	155075	2026-08-04T20:47:33.606999	ecdf95924b0b31e2593fdfabe69cf88ecbc5c90a40b3fa3caa9f8427147a96de	sí	endutih2024_fd_xlsx
data_raw	R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	SE_REPORTE_GENERAL_ECCO_2023.pdf	2407229	2026-08-05T18:17:44.603235	ec47822d2a7b08327eebc70d4cb9bb1da947b04ca565c55768958b1243b866ea	sí	r2_1_ecco_reporte_se_2023
data_raw	endireh2021/bd_endireh_2021_RData.zip	bd_endireh_2021_RData.zip	36646028	2026-08-05T18:49:17.079196	a29e50210700a8e4ea3a1fddd07be90e046ed66dcf42a00cff49e8b8ae5b3129	sí	endireh_2021_bd_endireh_2021_rdata
data_raw	endireh2021/bd_endireh_2021_csv.zip	bd_endireh_2021_csv.zip	78902567	2026-08-04T18:46:21.331175	e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	sí	endireh2021_bd_csv_zip
data_raw	endireh2021/bd_endireh_2021_dbf.zip	bd_endireh_2021_dbf.zip	100982152	2026-08-05T18:50:31.759194	d9d087e0087bea0e0c848c8d39b761af5e8ddf8efe95f2b0604387f21e4a28af	sí	endireh_2021_bd_endireh_2021_dbf
data_raw	endireh2021/bd_endireh_2021_dta.zip	bd_endireh_2021_dta.zip	44836129	2026-08-05T18:51:09.159193	f803b6d01d74aeb8d208bef20b52190bbac7f8da69e9b34fc6fd825f2667cbc7	sí	endireh_2021_bd_endireh_2021_dta
data_raw	endireh2021/bd_endireh_2021_sav.zip	bd_endireh_2021_sav.zip	67324204	2026-08-05T18:52:03.671192	bc048cd843eb5c00b987d95b4d95660d3bb8e12ae836f88f2e495b6831c20674	sí	endireh_2021_bd_endireh_2021_sav
data_raw	endireh2021/endireh2021_calc_r.pdf	endireh2021_calc_r.pdf	1255297	2026-08-05T18:48:34.915197	07b82584d1da70d16010c1d8083d656c58887bb87a5bf5196a1a11aac02697da	sí	endireh_2021_endireh2021_calc_r
data_raw	endireh2021/endireh2021_fd.pdf	endireh2021_fd.pdf	10369637	2026-08-04T18:42:31.027180	5c30a3f7f88123ca672f1042ec3b5c37cc1d7989f07fd23ecbf088cca6dda180	sí	endireh2021_fd_pdf
data_raw	envipe2019/bd_envipe2019_dbf.zip	bd_envipe2019_dbf.zip	26082327	2026-08-05T19:09:32.859167	f7cb0d6f3317cfa0ad1beb071704267da17ecd8b7e8faeb9e7942a27c86c0046	sí	envipe_2019_bd_envipe2019_dbf
data_raw	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	mexico_demonstration_events_by_month-year.xlsx	9075	2026-08-05T18:27:57.435218	376bdf04ca9c319950ede74c1711c9f8f3c55df52d3ef45afd07175bd157e8f6	sí	r7_4_r7_5_acled_hdx_demonstration_events
data_raw	envipe2011/base_de_datos_envipe_2011_dbf.zip	base_de_datos_envipe_2011_dbf.zip	8956716	2026-08-05T19:07:50.771170	d6c660f00ca2179dcabf59a9af166d7605793eed48c6eb84bcd8d24f39bd2ce4	sí	envipe_2011_base_de_datos_envipe_2011_dbf
data_raw	envipe2011/fd_envipe2011.xls	fd_envipe2011.xls	459264	2026-08-05T19:07:44.443170	d296c9f18cdb6f89b6d589f3b3665dbe88c2b3ebe50b7c9b955041d76b0fb99a	sí	envipe_2011_fd_envipe2011
data_raw	inegi_mmsi_2016/cuestionario_mmsi_2016.pdf	cuestionario_mmsi_2016.pdf	705908	2026-08-05T17:03:30.039299	48d59dfc6f26354e9c7be635fe1e79624c5974924f31f8a13a5392e2574cdcab	no	
data_raw	inegi_mmsi_2016/manual_entrevistador_mmsi_2016.pdf	manual_entrevistador_mmsi_2016.pdf	5388442	2026-08-05T17:03:33.215299	c46d79eb6efe3dd174d258856b2b3e951d09b499eb83f804a7348f06e3554993	no	
data_raw	mociba2016/mociba2016_bd_dbf.zip	mociba2016_bd_dbf.zip	1251420	2026-08-05T19:20:12.963152	29941a375e0f23c1bec26c6e82c6e8cac4a4421055cc7dfee6d23874ede2dfa8	sí	mociba_2016_mociba2016_bd_dbf
data_raw	mociba2016/mociba2016_bd_sav.zip	mociba2016_bd_sav.zip	2845571	2026-08-05T19:20:15.499152	30300c65a2e565aa723e3c09faf5c439561e186e54cca539be862c6941179346	sí	mociba_2016_mociba2016_bd_sav
data_raw	mociba2016/mociba2016_fd.xlsx	mociba2016_fd.xlsx	149330	2026-08-05T19:20:12.195152	bf54150e6b7ed408390c2f2d392177a071bde236e5efeea2a17e72c95c33f5c0	sí	mociba_2016_mociba2016_fd
data_raw	enaproce2015/ejem_base_micro_ciega_csv.zip	ejem_base_micro_ciega_csv.zip	4006	2026-08-05T18:21:39.103229	01aafb888b447badb8506ef6cf7562a885a69c666561e61fccd178903d758623	sí	enaproce_2015_ejem_base_micro_ciega_csv
data_raw	enaproce2015/ejem_base_micro_ciega_dbf.zip	ejem_base_micro_ciega_dbf.zip	5466	2026-08-05T18:21:39.467229	a0bd6dc8a23cae32479fbd0dd8f986f79aec75799e1d8e82d548f362a007a710	sí	enaproce_2015_ejem_base_micro_ciega_dbf
data_raw	enaproce2015/ejem_base_micro_ciega_dta.zip	ejem_base_micro_ciega_dta.zip	4441	2026-08-05T18:21:39.819229	b0aea50fac6b454761436398e80c55f4a78024d43e8fa8c35116e582ae5c9435	sí	enaproce_2015_ejem_base_micro_ciega_dta
data_raw	enaproce2015/ejem_base_pyme_ciega_csv.zip	ejem_base_pyme_ciega_csv.zip	4817	2026-08-05T18:21:40.143229	d43c404c321307a0bf12c24a6d3153c9f3bed9874b7a96dccec13629c62168cb	sí	enaproce_2015_ejem_base_pyme_ciega_csv
data_raw	enaproce2015/ejem_base_pyme_ciega_dbf.zip	ejem_base_pyme_ciega_dbf.zip	6576	2026-08-05T18:21:40.471229	18944c01c9ecf4228e1f5bda02791483cd1a7b35a7ee61e48a88778cd3630cec	sí	enaproce_2015_ejem_base_pyme_ciega_dbf
data_raw	enaproce2015/ejem_base_pyme_ciega_dta.zip	ejem_base_pyme_ciega_dta.zip	5263	2026-08-05T18:21:40.831228	f0c1e64c718a1df69b734f13e5bffc72ba6e268e634d764afaf557ca02c5f344	sí	enaproce_2015_ejem_base_pyme_ciega_dta
data_raw	R8.1_contraloria_social/contraloria_social_2019_2025.csv	contraloria_social_2019_2025.csv	520	2026-08-05T18:26:38.891220	3b5a77751a8cdd52405b5145a7596047c48bfdee3967c753171f8598deb2a1d3	sí	r8_1_contraloria_social_2019_2025_csv
